tower_id,avg_latency_ms,avg_packet_loss_pct,avg_download_mbps,avg_upload_mbps,avg_signal_strength_dbm,avg_cpu_utilization_pct,avg_memory_utilization_pct,avg_call_drop_rate,avg_connection_failure_rate,avg_active_users,region,technology,latitude,longitude,installation_year,tower_health_score,tower_status,problem_indicators
T1122,45.471000000000004,1.5351666666666666,81.05608333333333,24.493583333333333,-74.53725,51.48941666666666,55.91991666666667,1.5991666666666666,1.4819166666666668,491.43333333333334,Central,5G,20.551592,91.946303,2025,78.51,Warning,No Major Issue
T1123,94.35641666666668,4.495916666666667,60.51766666666666,18.884916666666665,-88.8265,70.76858333333332,69.92458333333335,4.461166666666667,4.4896666666666665,401.075,East,5G,30.996255,92.0912,2017,50.36,Critical,No Major Issue
T1124,45.024,1.50275,79.38374999999999,25.004416666666668,-74.06841666666666,49.72616666666667,56.06283333333333,1.6035,1.5641666666666665,509.40833333333336,East,5G,14.584313,81.476546,2025,79.03,Warning,No Major Issue
T1125,45.56975,1.5819166666666669,78.04183333333334,25.068583333333333,-75.17516666666667,50.26616666666666,54.4295,1.5779999999999998,1.4338333333333333,511.60833333333335,West,5G,8.7749,92.677632,2018,78.35,Warning,No Major Issue
T1126,44.36691666666666,1.551,79.089,25.384166666666665,-76.105,49.71425,56.43875,1.44125,1.5596666666666665,490.90833333333336,West,4G,17.580274,75.49222,2020,78.23,Warning,No Major Issue
T1127,46.732166666666664,1.4895833333333333,78.33483333333334,24.795749999999998,-75.24008333333333,50.446416666666664,56.42575,1.4840833333333334,1.5653333333333335,502.34166666666664,Central,5G,23.006358,82.98219,2019,78.37,Warning,No Major Issue
T1128,43.653083333333335,1.46925,80.51016666666666,25.547833333333333,-75.17808333333333,50.313,57.24791666666667,1.5816666666666668,1.4663333333333335,503.30833333333334,North,4G,27.442016,82.168758,2019,78.72,Warning,No Major Issue
T1129,94.15375,4.530833333333334,60.2975,18.875166666666665,-88.46849999999999,69.038,70.02058333333333,4.510666666666666,4.451416666666666,412.5,West,5G,20.100713,68.500055,2020,50.72,Critical,No Major Issue
T1130,43.559,1.5675,78.31700000000001,24.861583333333332,-74.95691666666667,50.08425,55.32166666666667,1.5266666666666666,1.3756666666666668,496.1666666666667,South,5G,26.678253,76.879975,2025,78.85,Warning,No Major Issue
T1131,45.73141666666667,1.6925,80.132,25.228,-75.04458333333334,48.638083333333334,53.690000000000005,1.3873333333333333,1.5984166666666666,507.98333333333335,East,5G,22.94377,77.968964,2024,78.54,Warning,No Major Issue
T1132,43.730583333333335,1.3893333333333333,80.59441666666666,24.11125,-74.65716666666667,49.485083333333336,55.191833333333335,1.6185,1.4530833333333333,518.55,East,5G,26.977083,75.856576,2020,79.22,Warning,No Major Issue
T1133,45.20408333333333,1.5429166666666667,80.60875,25.070916666666665,-74.84666666666666,50.49758333333333,52.95708333333334,1.4899166666666666,1.627,510.225,South,4G,27.474677,77.15089,2024,78.53,Warning,No Major Issue
T1134,45.046416666666666,1.57975,79.60041666666666,25.459999999999997,-75.623,51.00725,53.146499999999996,1.40075,1.5238333333333334,493.94166666666666,South,4G,13.842385,82.041759,2025,78.25,Warning,No Major Issue
T1135,45.05591666666667,1.5592499999999998,77.00683333333333,25.4405,-74.45066666666666,50.84491666666667,55.97033333333333,1.5263333333333333,1.4539166666666667,490.0416666666667,Central,5G,34.473787,92.146223,2020,78.78,Warning,No Major Issue
T1136,44.529833333333336,1.5029166666666667,80.4625,25.394416666666665,-74.35625,49.70491666666667,54.35216666666667,1.4235,1.5771666666666666,504.05,South,5G,12.844922,68.410303,2024,79.19,Warning,No Major Issue
T1137,44.85091666666666,1.4761666666666666,80.74766666666666,25.02691666666667,-75.53558333333334,51.644999999999996,56.28933333333334,1.4766666666666666,1.4695833333333332,535.7916666666666,South,5G,9.228924,69.581255,2020,78.36,Warning,No Major Issue
T1138,44.54366666666667,1.5576666666666665,81.35241666666667,25.22758333333333,-75.25949999999999,53.04933333333334,55.15508333333333,1.3775833333333334,1.4777500000000001,495.05833333333334,South,5G,10.769866,68.355697,2020,78.3,Warning,No Major Issue
T1139,44.82933333333334,1.5324166666666665,79.68241666666667,25.398,-74.08091666666668,49.246833333333335,54.105000000000004,1.462,1.5450000000000002,477.8833333333333,West,5G,19.892658,73.346546,2016,79.29,Warning,No Major Issue
T1140,45.31283333333333,1.5296666666666667,79.88566666666667,25.419833333333333,-74.67316666666667,49.27891666666667,54.03691666666667,1.4662499999999998,1.4781666666666666,499.43333333333334,East,5G,11.080353,69.89496,2023,79.0,Warning,No Major Issue
T1141,44.232166666666664,1.4813333333333332,82.31191666666668,25.534333333333333,-73.25925000000001,51.17158333333334,56.8055,1.5311666666666668,1.4945833333333334,505.35833333333335,North,4G,12.096629,91.52312,2020,79.52,Warning,No Major Issue
T1142,46.22208333333333,1.3569166666666668,80.08066666666667,24.0665,-76.75016666666667,51.19125,54.411500000000004,1.47375,1.4856666666666667,505.53333333333336,North,4G,11.198192,90.16886,2025,77.91,Warning,No Major Issue
T1143,43.726416666666665,1.3729166666666666,80.61183333333334,24.5135,-76.17116666666668,50.20783333333333,55.67100000000001,1.4845,1.567,486.4583333333333,Central,4G,28.943726,79.030963,2023,78.47,Warning,No Major Issue
T1144,45.529583333333335,1.508,79.0985,25.42508333333333,-75.51583333333333,50.18833333333334,55.97475,1.4678333333333333,1.4785,519.325,East,5G,16.245267,86.009792,2025,78.46,Warning,No Major Issue
T1145,45.279833333333336,1.4018333333333333,80.07166666666667,23.9965,-74.52058333333333,48.86225,53.493249999999996,1.53275,1.4853333333333334,489.775,North,4G,24.888906,75.674738,2017,79.29,Warning,No Major Issue
T1146,45.668083333333335,1.4818333333333333,79.56649999999999,25.132916666666667,-74.68666666666667,51.38516666666667,55.1375,1.4190833333333333,1.5019166666666666,501.98333333333335,South,4G,12.692966,70.176881,2016,78.79,Warning,No Major Issue
T1147,45.916500000000006,1.4593333333333334,81.96625,24.96475,-76.01566666666666,50.14008333333333,54.040333333333336,1.4610833333333335,1.5683333333333331,496.4583333333333,West,5G,26.613021,81.627462,2016,78.2,Warning,No Major Issue
T1148,43.027,1.5769166666666665,81.50166666666668,24.15625,-74.5465,48.45975,57.50491666666667,1.4704166666666665,1.5104166666666667,500.93333333333334,South,5G,27.087807,88.386639,2023,79.29,Warning,No Major Issue
T1149,44.025,1.591,80.24633333333333,24.986,-74.83533333333334,51.487833333333334,53.87258333333333,1.4134166666666668,1.496,515.675,North,4G,32.945598,90.847013,2025,78.66,Warning,No Major Issue
T1150,44.0435,1.5441666666666667,84.50874999999999,24.105166666666666,-75.68591666666666,51.017833333333336,54.36025,1.5350833333333334,1.5515833333333333,495.55833333333334,South,5G,11.09896,74.519474,2018,78.16,Warning,No Major Issue
T1151,44.84225,1.5907499999999999,78.57141666666666,25.182666666666666,-75.13525,49.513749999999995,55.46375,1.4395,1.5843333333333334,500.94166666666666,East,4G,9.928066,72.811761,2020,78.6,Warning,No Major Issue
T1152,44.167,1.4026666666666665,77.77825,24.91825,-74.24741666666667,50.08983333333333,53.20741666666667,1.4554166666666668,1.552,501.3833333333333,Central,5G,19.857143,81.592241,2020,79.41,Warning,No Major Issue
T1153,44.68658333333334,1.5400833333333332,79.85783333333333,25.554333333333332,-75.12541666666667,50.002833333333335,54.72958333333334,1.4919166666666668,1.5553333333333332,505.025,West,5G,21.512749,82.320061,2017,78.59,Warning,No Major Issue
T1154,45.089000000000006,1.5245,78.4645,24.7665,-74.97250000000001,50.42283333333333,52.758916666666664,1.4982499999999999,1.4948333333333332,503.9,Central,4G,32.014418,89.301484,2025,78.65,Warning,No Major Issue
T1155,46.32725,1.4988333333333335,79.41166666666666,25.038083333333336,-74.15933333333334,49.01808333333334,54.494749999999996,1.574,1.4738333333333336,502.89166666666665,East,4G,10.465826,95.895422,2025,79.1,Warning,No Major Issue
T1156,46.145583333333335,1.5213333333333334,80.93708333333333,25.987666666666666,-75.34425,49.8605,54.852666666666664,1.5158333333333334,1.4435833333333332,505.675,Central,4G,34.988455,87.496166,2020,78.47,Warning,No Major Issue
T1157,44.99583333333333,1.5650833333333334,81.3805,24.950750000000003,-72.62158333333333,50.397333333333336,54.192249999999994,1.4831666666666665,1.567,491.14166666666665,Central,4G,28.603943,73.080531,2024,79.71,Warning,No Major Issue
T1158,44.15575,1.5476666666666667,79.92333333333333,24.23825,-75.11625000000001,49.16658333333333,54.924,1.5519166666666666,1.476,510.3833333333333,West,5G,12.900207,84.974559,2023,78.75,Warning,No Major Issue
T1159,45.39308333333334,1.4817500000000001,80.58666666666666,24.351666666666667,-74.53216666666667,49.447,55.16441666666666,1.6085,1.5253333333333332,479.51666666666665,North,5G,17.394949,77.665943,2017,78.88,Warning,No Major Issue
T1160,44.63966666666667,1.4982499999999999,76.01108333333333,23.554166666666667,-74.39808333333333,50.50966666666667,54.929833333333335,1.4190833333333333,1.55125,496.09166666666664,South,5G,19.114417,82.368602,2022,79.08,Warning,No Major Issue
T1161,46.16991666666667,1.4527500000000002,79.07175000000001,25.038166666666665,-74.11616666666667,48.96341666666667,55.087916666666665,1.4761666666666666,1.5405,479.01666666666665,Central,4G,20.2803,77.120998,2021,79.32,Warning,No Major Issue
T1162,44.116166666666665,1.5163333333333333,78.54375,25.140333333333334,-74.09325,49.46308333333333,55.34891666666667,1.4677499999999999,1.5704166666666666,500.56666666666666,North,5G,31.352586,91.922889,2016,79.32,Warning,No Major Issue
T1163,43.88308333333334,1.3999166666666667,80.36966666666667,24.822166666666664,-75.06533333333333,50.12141666666666,55.677083333333336,1.44075,1.6145833333333333,486.925,Central,5G,19.157684,73.439894,2021,78.99,Warning,No Major Issue
T1164,44.841249999999995,1.4896666666666667,80.59275,25.6295,-73.86866666666667,49.53675,54.78175,1.3910833333333334,1.5334166666666667,510.725,Central,5G,24.886036,90.039726,2019,79.55,Warning,No Major Issue
T1165,45.206916666666665,1.6099999999999999,82.68983333333334,25.549500000000002,-74.95433333333334,50.17466666666667,54.48808333333333,1.6172499999999999,1.5391666666666666,496.06666666666666,East,4G,33.047165,80.705367,2023,78.29,Warning,No Major Issue
T1166,45.19808333333334,1.5168333333333335,79.954,24.309250000000002,-74.62766666666667,50.688916666666664,55.91141666666667,1.4856666666666667,1.4973333333333334,493.8666666666667,North,4G,34.274964,85.657278,2019,78.8,Warning,No Major Issue
T1167,44.80708333333334,1.594,79.9455,25.33475,-75.23983333333334,49.222166666666666,54.63591666666667,1.60775,1.4621666666666668,493.375,South,5G,22.872653,84.015291,2017,78.45,Warning,No Major Issue
T1168,43.358333333333334,1.6136666666666666,80.08908333333333,25.134083333333333,-74.0545,49.27466666666667,55.157583333333335,1.57425,1.5339166666666666,491.55,South,4G,20.459093,71.406518,2018,79.12,Warning,No Major Issue
T1169,44.40933333333333,1.5583333333333333,81.33483333333334,24.736749999999997,-75.08466666666666,50.32991666666667,56.059666666666665,1.4418333333333335,1.4981666666666666,528.6083333333333,West,5G,21.739544,75.929322,2023,78.69,Warning,No Major Issue
T1170,45.252500000000005,1.448,78.62358333333333,24.686666666666667,-75.22250000000001,48.87658333333333,53.55883333333334,1.5134166666666666,1.4364166666666667,489.2,West,4G,20.333235,72.194617,2019,78.93,Warning,No Major Issue
T1171,44.352833333333336,1.4756666666666667,78.9345,24.853833333333334,-74.84641666666667,51.868833333333335,53.783750000000005,1.445,1.4545,506.225,Central,4G,31.328727,76.011175,2022,78.79,Warning,No Major Issue
T1172,45.735,1.5369166666666667,81.72575,24.654333333333334,-74.69791666666667,50.504749999999994,54.78158333333333,1.4245833333333333,1.48825,495.93333333333334,East,5G,30.154836,76.202331,2020,78.8,Warning,No Major Issue
T1173,44.95525,1.5199166666666668,79.51483333333334,24.61375,-74.35033333333334,50.88583333333334,55.452083333333334,1.5371666666666668,1.5635000000000001,514.8333333333334,Central,5G,31.362036,80.949874,2023,78.79,Warning,No Major Issue
T1174,46.230333333333334,1.5291666666666666,81.05408333333334,24.94325,-76.97166666666666,50.98733333333333,55.125416666666666,1.53775,1.4534166666666666,499.2,East,5G,22.90177,83.759472,2023,77.42,Warning,No Major Issue
T1175,45.60391666666667,1.5845833333333335,80.45158333333333,25.776333333333334,-73.93258333333333,49.919583333333335,55.0345,1.5225,1.57075,503.9583333333333,East,4G,34.480915,74.925361,2022,78.96,Warning,No Major Issue
T1176,44.364000000000004,1.5102499999999999,79.36891666666666,25.071833333333334,-74.97800000000001,50.0205,54.24458333333334,1.5109166666666667,1.4180833333333331,484.6333333333333,South,5G,9.178477,89.596449,2022,78.87,Warning,No Major Issue
T1177,44.823499999999996,1.5228333333333335,80.79108333333333,25.641833333333334,-74.42541666666666,52.10691666666666,55.10391666666667,1.5515,1.4548333333333334,486.43333333333334,West,4G,21.373874,69.073569,2024,78.66,Warning,No Major Issue
T1178,45.84866666666667,1.39575,79.77433333333333,26.29525,-75.44383333333333,50.40333333333333,53.53158333333333,1.5516666666666665,1.54675,508.76666666666665,Central,5G,31.481908,93.351521,2023,78.47,Warning,No Major Issue
T1179,45.14791666666667,1.5350833333333334,81.403,24.575499999999998,-74.7825,49.539750000000005,54.40316666666667,1.6344166666666666,1.5265833333333334,503.25,North,5G,8.414385,72.180507,2018,78.61,Warning,No Major Issue
T1180,45.98908333333333,1.43,79.77858333333333,25.80616666666667,-77.08991666666665,48.93683333333333,55.38933333333333,1.47925,1.3551666666666666,491.26666666666665,North,5G,29.101183,75.685661,2025,78.08,Warning,No Major Issue
T1181,44.76625,1.4385000000000001,80.57608333333333,24.815583333333333,-74.84083333333334,50.799,54.935500000000005,1.5335833333333333,1.5182499999999999,504.125,West,4G,30.997663,92.717899,2024,78.79,Warning,No Major Issue
T1182,43.86208333333333,1.4536666666666667,78.71516666666666,25.349749999999997,-73.50483333333334,48.73516666666667,53.251999999999995,1.4655,1.5290833333333333,492.3333333333333,West,5G,24.923578,93.735722,2023,79.92,Warning,No Major Issue
T1183,45.9535,1.589,79.65941666666666,24.692416666666666,-75.15166666666667,50.82216666666667,53.53191666666667,1.4321666666666668,1.43775,518.8916666666667,Central,4G,24.671405,74.808337,2020,78.44,Warning,No Major Issue
T1184,95.02608333333333,4.436833333333333,58.45483333333333,20.099,-87.3245,70.64683333333333,69.07991666666666,4.374666666666667,4.53225,416.01666666666665,South,4G,19.71723,70.854851,2017,51.27,Critical,No Major Issue
T1185,43.717999999999996,1.5499166666666668,81.32916666666667,24.86733333333333,-73.39233333333333,49.68683333333333,54.611916666666666,1.3851666666666667,1.53275,509.325,West,4G,26.738031,94.199298,2016,79.77,Warning,No Major Issue
T1186,46.20041666666667,1.4959166666666666,81.97233333333334,24.084666666666667,-76.14191666666667,49.51058333333334,54.306916666666666,1.557,1.4306666666666668,476.18333333333334,East,4G,15.92093,78.870392,2018,78.12,Warning,No Major Issue
T1187,45.40358333333334,1.4500833333333332,79.15658333333333,26.107833333333335,-74.73591666666667,51.71808333333333,54.26483333333333,1.63625,1.5354166666666667,488.7916666666667,South,5G,23.280058,90.983065,2018,78.44,Warning,No Major Issue
T1188,44.69841666666667,1.4745,81.32708333333333,24.343,-75.44875,49.644083333333334,55.69991666666667,1.5819166666666666,1.4218333333333333,525.2833333333333,South,4G,24.456278,79.093785,2019,78.62,Warning,No Major Issue
T1189,43.7795,1.47675,80.02958333333332,23.280583333333333,-75.04158333333334,48.8875,54.16283333333333,1.5308333333333333,1.46425,492.2,West,4G,14.269088,86.499234,2023,79.05,Warning,No Major Issue
T1190,46.30941666666667,1.4843333333333333,79.44508333333333,25.407666666666668,-75.12341666666666,50.599000000000004,53.322,1.5678333333333332,1.5155,523.8916666666667,East,4G,32.27053,81.492344,2020,78.38,Warning,No Major Issue
T1191,45.55891666666666,1.5438333333333332,80.05883333333333,25.64,-75.93141666666666,49.54483333333334,54.323,1.4946666666666666,1.41025,496.1166666666667,Central,4G,9.994271,95.411833,2025,78.31,Warning,No Major Issue
T1192,45.441,1.5051666666666668,78.48858333333332,24.957916666666666,-73.11466666666666,48.470416666666665,56.182249999999996,1.5076666666666665,1.5152500000000002,508.75,East,5G,26.638465,81.248239,2020,79.84,Warning,No Major Issue
T1193,95.42399999999999,4.5097499999999995,62.19016666666666,19.054666666666666,-88.37341666666666,69.81224999999999,70.69508333333333,4.5953333333333335,4.482666666666666,401.375,South,5G,31.040057,71.092945,2022,50.4,Critical,No Major Issue
T1194,45.514583333333334,1.4435,80.22641666666667,24.721083333333336,-74.91666666666667,49.80233333333333,54.57525,1.5705833333333332,1.5643333333333334,496.93333333333334,Central,5G,23.519922,96.788069,2020,78.71,Warning,No Major Issue
T1195,45.5815,1.60575,79.11133333333333,24.8595,-74.97641666666667,49.18691666666667,53.92125,1.4909166666666667,1.4843333333333333,505.65,North,5G,15.41097,84.411941,2016,78.64,Warning,No Major Issue
T1196,44.54625,1.4915833333333335,80.24383333333334,25.113,-76.26483333333334,50.64808333333334,54.91575,1.58375,1.4519166666666665,504.025,Central,5G,30.48665,94.185113,2019,78.01,Warning,No Major Issue
T1197,45.943916666666674,1.4579166666666665,80.10616666666667,24.50225,-75.78999999999999,51.55866666666667,54.336999999999996,1.4310833333333333,1.2555,498.44166666666666,Central,5G,13.913123,73.513828,2020,78.46,Warning,No Major Issue
T1198,44.60166666666667,1.57525,79.903,24.11975,-76.8925,49.46966666666666,55.68425,1.4325,1.47625,487.06666666666666,South,4G,32.3919,86.743878,2020,77.9,Warning,No Major Issue
T1199,44.07933333333334,1.5445833333333332,80.86125,25.188750000000002,-74.44941666666666,48.80408333333333,54.38741666666667,1.4452500000000001,1.4118333333333333,484.26666666666665,West,4G,23.648493,89.238433,2017,79.38,Warning,No Major Issue
T1200,43.79966666666667,1.4195,80.87375,23.83966666666667,-75.70566666666667,48.42033333333333,55.2415,1.5475833333333333,1.63025,504.46666666666664,East,5G,28.181983,73.093562,2018,78.71,Warning,No Major Issue
T1201,44.22325,1.46825,79.58341666666666,25.075166666666668,-75.54983333333332,49.89341666666667,54.57425,1.4276666666666666,1.5156666666666667,518.0833333333334,Central,5G,22.333014,94.491122,2018,78.73,Warning,No Major Issue
T1202,44.267833333333336,1.49925,80.28941666666667,24.03258333333333,-74.78241666666666,48.614583333333336,55.94216666666667,1.6003333333333332,1.5260833333333332,492.80833333333334,East,5G,34.11937,76.559102,2021,78.96,Warning,No Major Issue
T1203,45.249,1.58125,79.21383333333333,25.003833333333333,-75.50566666666667,51.107166666666664,55.457750000000004,1.4217499999999998,1.49875,507.64166666666665,North,5G,33.998119,72.081953,2019,78.26,Warning,No Major Issue
T1204,43.30108333333333,1.5195833333333333,80.37416666666667,25.531,-74.44366666666666,49.707499999999996,53.94291666666666,1.53275,1.4749166666666667,489.09166666666664,West,5G,10.438178,79.442662,2020,79.18,Warning,No Major Issue
T1205,93.87474999999999,4.55225,58.115750000000006,18.532833333333333,-87.05225,67.68608333333333,70.37083333333334,4.513166666666667,4.3905,392.65833333333336,Central,4G,20.279223,87.512023,2020,51.67,Critical,No Major Issue
T1206,44.87075,1.4212500000000001,81.23841666666667,25.257749999999998,-75.385,48.51758333333333,54.01683333333334,1.4200833333333334,1.4890833333333333,490.89166666666665,Central,5G,30.205267,95.268465,2017,79.08,Warning,No Major Issue
T1207,43.909,1.4664166666666667,79.74666666666667,24.472916666666666,-74.58458333333333,51.024499999999996,53.47741666666666,1.5199166666666666,1.5106666666666666,494.3333333333333,South,5G,8.675666,93.642811,2024,78.94,Warning,No Major Issue
T1208,45.29991666666667,1.4488333333333334,78.11641666666667,25.043166666666664,-75.646,48.66408333333333,54.70991666666667,1.4723333333333335,1.4704166666666665,477.93333333333334,East,4G,25.486614,86.426714,2023,78.77,Warning,No Major Issue
T1209,45.567083333333336,1.4936666666666667,80.30458333333333,24.942,-74.78325,49.52425,56.60966666666666,1.56625,1.4844166666666667,496.31666666666666,East,5G,11.15025,69.315058,2016,78.8,Warning,No Major Issue
T1210,45.20025,1.5331666666666666,79.26466666666667,24.61916666666667,-74.86991666666667,48.997416666666666,54.845416666666665,1.4545,1.5614999999999999,488.80833333333334,East,5G,11.135253,74.809201,2024,78.89,Warning,No Major Issue
T1211,44.28125,1.4215000000000002,81.44108333333334,24.784666666666666,-74.80991666666667,51.48108333333333,55.17216666666666,1.6135833333333334,1.5226666666666666,484.225,South,5G,20.248381,87.4441,2024,78.66,Warning,No Major Issue
T1212,45.26283333333333,1.5109166666666667,79.54899999999999,24.680416666666666,-74.134,49.955000000000005,55.627583333333334,1.5382500000000001,1.6325833333333333,511.76666666666665,West,4G,31.906172,86.992735,2023,78.95,Warning,No Major Issue
T1213,44.70341666666666,1.5534999999999999,79.44008333333333,24.779,-75.85583333333334,49.57458333333333,53.89066666666667,1.4944166666666667,1.4774166666666666,491.40833333333336,Central,5G,33.354433,76.112464,2021,78.34,Warning,No Major Issue
T1214,95.35375,4.438833333333333,58.64,18.76425,-86.18958333333333,70.05258333333333,69.48891666666667,4.539416666666667,4.5408333333333335,418.90833333333336,South,5G,20.006788,74.847267,2021,51.63,Critical,No Major Issue
T1215,45.48966666666667,1.5335,79.93,26.09225,-76.63433333333334,48.79383333333333,53.780833333333334,1.6200833333333333,1.5433333333333332,506.1333333333333,North,5G,22.700578,96.357433,2021,77.77,Warning,No Major Issue
T1216,94.68249999999999,4.599,61.41041666666667,19.057583333333334,-86.45416666666667,69.54133333333333,69.61808333333333,4.473,4.5325,413.53333333333336,North,5G,15.448799,96.077999,2023,51.43,Critical,No Major Issue
T1217,45.362833333333334,1.4515833333333332,79.58825,24.492416666666667,-74.37141666666666,50.19683333333333,55.915333333333336,1.5258333333333334,1.5167499999999998,486.8833333333333,North,4G,25.326021,85.317233,2016,79.04,Warning,No Major Issue
T1218,44.94866666666667,1.5856666666666668,78.41683333333334,25.748833333333334,-74.80891666666666,50.064,54.449333333333335,1.5314166666666666,1.3256666666666668,503.35833333333335,North,5G,14.57636,71.651793,2025,78.8,Warning,No Major Issue
T1219,45.145250000000004,1.5152499999999998,79.902,24.689916666666665,-75.82833333333333,50.4205,55.40558333333333,1.5061666666666667,1.42875,514.1583333333333,South,4G,30.405082,84.072026,2025,78.29,Warning,No Major Issue
T1220,44.94166666666667,1.5838333333333334,80.68666666666667,24.552583333333335,-75.25016666666667,52.96375,55.804833333333335,1.6015000000000001,1.5873333333333333,510.0416666666667,South,4G,16.871108,72.279071,2025,77.78,Warning,No Major Issue
T1221,43.38691666666667,1.6023333333333334,81.60591666666666,24.88925,-75.90650000000001,49.778749999999995,57.119,1.534,1.5098333333333334,501.825,North,5G,31.176965,72.195951,2018,78.23,Warning,No Major Issue
T1222,46.115916666666664,1.3784999999999998,80.74558333333333,24.765,-75.31400000000001,48.28008333333333,54.59766666666667,1.4196666666666669,1.4955,504.45,Central,5G,29.559873,71.187864,2016,79.11,Warning,No Major Issue
T1223,42.669583333333335,1.5416666666666667,81.1985,24.276833333333332,-74.19241666666667,50.00366666666666,55.01166666666666,1.4474166666666666,1.5313333333333332,505.46666666666664,South,4G,17.672542,90.864514,2025,79.35,Warning,No Major Issue
T1224,46.09108333333334,1.4729999999999999,80.59891666666667,24.694833333333335,-74.74533333333333,50.327416666666664,55.291666666666664,1.587,1.4581666666666666,496.375,East,4G,12.704647,69.519572,2022,78.68,Warning,No Major Issue
T1225,46.34791666666667,1.4174166666666668,81.53191666666666,25.472916666666666,-74.88183333333333,51.18391666666666,55.19841666666667,1.50125,1.5702500000000001,502.775,Central,4G,28.132962,81.811133,2021,78.59,Warning,No Major Issue
T1226,43.41058333333333,1.4592500000000002,77.7715,24.801499999999997,-75.3675,49.23916666666666,55.86633333333334,1.5700833333333333,1.5085000000000002,493.2416666666667,Central,4G,20.204146,74.424943,2025,78.81,Warning,No Major Issue
T1227,45.52916666666667,1.51,80.80916666666667,24.950499999999998,-74.60125,49.042,54.975,1.4861666666666666,1.43,509.30833333333334,North,5G,20.367148,95.956759,2016,79.11,Warning,No Major Issue
T1228,43.448750000000004,1.5091666666666665,82.43625,25.62108333333333,-75.84491666666666,49.25425,55.97241666666666,1.6030833333333334,1.4375833333333332,497.725,West,5G,19.509388,71.130893,2023,78.48,Warning,No Major Issue
T1229,95.38891666666667,4.5085,60.15525,19.17008333333333,-87.51858333333332,70.98325,69.54883333333333,4.441999999999999,4.526,395.3833333333333,North,4G,16.697019,72.301681,2018,50.85,Critical,No Major Issue
T1230,45.01391666666667,1.4503333333333333,80.82416666666667,24.101083333333335,-75.86466666666666,49.74941666666667,54.36091666666666,1.5154166666666666,1.4876666666666667,505.175,East,5G,18.284419,85.324364,2020,78.44,Warning,No Major Issue
T1231,44.81483333333333,1.5188333333333333,82.49433333333333,24.82225,-75.03500000000001,49.448,55.763749999999995,1.5208333333333333,1.5555833333333335,497.6666666666667,West,5G,10.677818,88.351603,2024,78.71,Warning,No Major Issue
T1232,44.8825,1.5083333333333333,79.511,25.323333333333334,-75.61975000000001,48.99183333333334,54.818333333333335,1.5184166666666667,1.5143333333333333,504.21666666666664,South,5G,20.191983,74.626314,2021,78.54,Warning,No Major Issue
T1233,43.369166666666665,1.4925,78.10991666666668,25.765666666666668,-74.33433333333333,50.76591666666666,57.123916666666666,1.5614999999999999,1.4270833333333333,518.3,West,5G,19.231721,70.757489,2022,79.13,Warning,No Major Issue
T1234,43.82383333333333,1.5336666666666665,80.43408333333333,24.34808333333333,-75.92991666666667,50.446083333333334,54.37133333333334,1.46375,1.4276666666666666,511.025,East,5G,18.106128,72.426529,2023,78.4,Warning,No Major Issue
T1235,45.19783333333333,1.4371666666666667,79.616,25.888166666666667,-75.06741666666667,51.91858333333333,53.324,1.5015833333333333,1.4276666666666666,510.725,North,4G,30.457841,70.703673,2017,78.6,Warning,No Major Issue
T1236,46.57516666666667,1.5025000000000002,80.17049999999999,24.209,-76.15833333333333,49.05075,54.69925,1.6231666666666666,1.5093333333333334,500.7583333333333,East,4G,23.02201,85.007487,2024,77.96,Warning,No Major Issue
T1237,44.334500000000006,1.5099166666666666,79.66533333333334,24.588083333333334,-75.37791666666666,50.65991666666666,55.35616666666667,1.5691666666666668,1.5405,490.65,Central,5G,26.090358,79.91345,2022,78.36,Warning,No Major Issue
T1238,45.32658333333333,1.5305833333333332,80.23325,25.7805,-74.68333333333334,50.44375,54.54891666666666,1.54925,1.4428333333333332,474.05833333333334,North,5G,24.211072,78.197739,2025,78.73,Warning,No Major Issue
T1239,44.79725,1.4399166666666665,80.9455,24.997833333333332,-75.40258333333333,48.226,55.322250000000004,1.4453333333333334,1.5293333333333334,499.0833333333333,Central,4G,12.177715,81.983492,2017,79.01,Warning,No Major Issue
T1240,45.20766666666667,1.519,80.52441666666667,25.8,-74.38216666666668,49.14341666666667,54.0285,1.58775,1.5744166666666668,511.325,East,5G,11.101903,76.078478,2019,78.92,Warning,No Major Issue
T1241,45.876999999999995,1.5465833333333334,82.06683333333334,24.621583333333334,-74.73225000000001,49.82833333333333,54.9195,1.4676666666666667,1.4834166666666666,487.78333333333336,West,4G,24.442863,87.077106,2020,78.79,Warning,No Major Issue
T1242,43.42358333333333,1.4634166666666668,80.14216666666667,24.030166666666666,-76.62283333333333,51.008500000000005,55.40591666666667,1.5051666666666668,1.4676666666666667,495.4916666666667,North,4G,15.3783,90.109876,2021,78.04,Warning,No Major Issue
T1243,45.254083333333334,1.6260000000000001,80.31116666666667,23.987416666666665,-73.8395,48.34675,53.97183333333333,1.59875,1.4443333333333332,510.0833333333333,East,4G,12.89795,72.154293,2022,79.21,Warning,No Major Issue
T1244,45.73758333333333,1.4390833333333333,78.88266666666667,25.029833333333332,-74.01683333333334,48.85325,54.590916666666665,1.5743333333333331,1.5361666666666667,480.425,North,4G,28.006165,96.182499,2017,79.31,Warning,No Major Issue
