tower_id,avg_latency_ms,avg_packet_loss_pct,avg_download_mbps,avg_upload_mbps,avg_signal_strength_dbm,avg_cpu_utilization_pct,avg_memory_utilization_pct,avg_call_drop_rate,avg_connection_failure_rate,avg_active_users,region,technology,latitude,longitude,installation_year,tower_health_score,tower_status,problem_indicators,anomaly_prediction,anomaly_score,anomaly_status
T1106,34.05925,0.49375,120.34366666666666,34.842083333333335,-75.51299999999999,55.40383333333333,51.36658333333333,0.9725,1.54825,492.65,West,4G,34.479493,83.489585,2022,81.53,Healthy,No Major Issue,1,0.12990963063670297,Normal
T1107,33.94591666666667,0.4936666666666667,116.21491666666665,36.10633333333333,-75.06933333333333,55.26241666666667,49.62475,0.9975833333333333,1.5194166666666666,503.9166666666667,Central,4G,10.266581,80.42977,2023,81.78,Healthy,No Major Issue,1,0.14996024269357128,Normal
T1108,36.36175,0.5020833333333333,120.29216666666666,35.43958333333333,-74.3185,53.16866666666667,50.88883333333333,1.0324166666666668,1.5245,512.75,South,4G,15.02422,77.493227,2023,82.15,Healthy,No Major Issue,1,0.05962389728701151,Normal
T1109,35.357083333333335,0.49616666666666664,117.7765,34.96941666666667,-74.95700000000001,55.77125,49.867666666666665,0.9699166666666666,1.4939166666666668,497.875,East,5G,28.553202,78.99466,2022,81.68,Healthy,No Major Issue,1,0.16159719056285599,Normal
T1110,35.44258333333333,0.4751666666666667,117.69191666666667,35.39566666666666,-75.10975,55.34225,51.249249999999996,0.9915833333333333,1.53675,515.5083333333333,East,4G,20.698285,89.721704,2016,81.63,Healthy,No Major Issue,1,0.10645925547652257,Normal
T1111,35.118249999999996,0.51625,123.278,35.64266666666666,-74.74266666666668,54.52133333333334,50.470083333333335,1.0344166666666665,1.5280833333333335,496.7416666666667,East,4G,25.553891,90.655758,2016,81.83,Healthy,No Major Issue,1,0.15587142161451034,Normal
T1112,33.071999999999996,0.5054166666666666,118.47591666666668,33.72708333333333,-74.69458333333334,54.127583333333334,49.79591666666667,1.0100833333333332,1.4685,498.2916666666667,North,4G,13.382738,68.591021,2018,82.23,Healthy,No Major Issue,1,0.10106447803120605,Normal
T1113,34.06691666666667,0.505,117.4275,35.594833333333334,-74.15708333333333,53.282333333333334,50.883833333333335,1.024,1.5818333333333332,502.23333333333335,South,4G,20.786149,71.317294,2019,82.39,Healthy,No Major Issue,1,0.06683712550458826,Normal
T1114,34.8695,0.49116666666666664,119.84141666666666,34.54825,-74.54983333333332,55.75333333333333,50.23166666666667,1.0126666666666666,1.5011666666666665,501.3,West,5G,28.706249,72.865885,2025,81.87,Healthy,No Major Issue,1,0.16703078857873732,Normal
T1115,35.16541666666667,0.46741666666666665,117.16008333333333,35.190333333333335,-75.49141666666667,56.09408333333333,49.484,0.9704166666666667,1.49775,494.93333333333334,North,4G,34.047461,71.134864,2016,81.44,Healthy,No Major Issue,1,0.11278548374883335,Normal
T1116,35.41716666666667,0.5169166666666667,121.204,33.96958333333333,-75.43283333333333,55.32575,50.95891666666667,0.972,1.5308333333333333,493.575,East,5G,18.70967,88.735426,2017,81.42,Healthy,No Major Issue,1,0.14264846115297375,Normal
T1117,35.919999999999995,0.4720833333333333,118.2325,35.666916666666665,-75.19058333333334,54.734833333333334,50.95408333333333,1.0106666666666666,1.5126666666666668,496.875,Central,4G,10.751335,90.401946,2025,81.63,Healthy,No Major Issue,1,0.131799439970606,Normal
T1118,34.22391666666667,0.51825,118.31633333333335,34.572583333333334,-75.43891666666667,54.1475,49.29,0.9611666666666667,1.5020833333333334,508.275,North,4G,17.374502,80.422962,2021,81.76,Healthy,No Major Issue,1,0.12320643700471351,Normal
T1119,34.39933333333333,0.5108333333333334,120.90791666666668,34.385416666666664,-74.90016666666666,55.06458333333333,50.995250000000006,0.9605833333333333,1.4605,494.80833333333334,North,5G,8.341608,80.181703,2023,81.93,Healthy,No Major Issue,1,0.15475572881809513,Normal
T1120,33.97025,0.4915,117.33816666666667,34.14241666666667,-75.07716666666667,54.23916666666666,49.76383333333333,1.0323333333333333,1.4388333333333334,505.5083333333333,North,5G,33.941264,86.431968,2023,81.96,Healthy,No Major Issue,1,0.12250835221314627,Normal
T1121,35.25375,0.49525,121.90375,35.15358333333334,-75.88716666666666,53.817083333333336,50.94266666666667,1.0564166666666666,1.5347499999999998,479.0416666666667,South,5G,12.755698,83.130656,2020,81.35,Healthy,No Major Issue,1,0.04547702839955109,Normal
T1122,35.377500000000005,0.50975,121.761,34.32533333333333,-74.711,56.241,50.73558333333333,1.054,1.4875,492.75,Central,5G,20.551592,91.946303,2025,81.58,Healthy,No Major Issue,1,0.13684741486973717,Normal
T1123,86.15174999999999,3.082,120.86183333333334,34.846583333333335,-83.57866666666668,71.19108333333334,49.959833333333336,3.5578333333333334,5.100666666666667,434.9166666666667,East,5G,30.996255,92.0912,2017,57.32,Critical,Connection Failures,-1,-0.1408020512332967,Anomaly
T1124,35.01858333333334,0.5001666666666666,118.97274999999999,35.006166666666665,-74.41783333333333,54.77158333333333,50.849666666666664,1.0590833333333334,1.5441666666666667,507.7916666666667,East,5G,14.584313,81.476546,2025,81.94,Healthy,No Major Issue,1,0.12262136298439663,Normal
T1125,35.455333333333336,0.52375,116.73666666666666,35.091,-75.10941666666666,55.22208333333333,49.54408333333333,1.0418333333333334,1.4520833333333334,509.65,West,5G,8.7749,92.677632,2018,81.55,Healthy,No Major Issue,1,0.11999875587183478,Normal
T1126,34.494,0.514,118.48216666666667,35.511833333333335,-75.69108333333334,54.7615,51.151500000000006,0.9640000000000001,1.5390833333333334,492.34166666666664,West,4G,17.580274,75.49222,2020,81.48,Healthy,No Major Issue,1,0.13146808077772137,Normal
T1127,36.38591666666667,0.4953333333333333,117.22491666666666,34.72775,-75.15016666666666,55.372416666666666,51.140750000000004,0.9908333333333333,1.5468333333333333,501.8333333333333,Central,5G,23.006358,82.98219,2019,81.46,Healthy,No Major Issue,1,0.1202027269380952,Normal
T1128,33.9225,0.48941666666666667,120.84958333333334,35.73025,-75.11175,55.26133333333333,51.7985,1.0458333333333334,1.4736666666666667,502.65833333333336,North,4G,27.442016,82.168758,2019,81.74,Healthy,No Major Issue,1,0.13355888747768424,Normal
T1129,85.98966666666666,3.0920833333333335,120.49541666666667,34.83383333333334,-83.35491666666667,69.83891666666666,50.02191666666667,3.587083333333333,5.079083333333333,443.0083333333333,West,5G,20.100713,68.500055,2020,57.6,Critical,Connection Failures,-1,-0.1608825838925676,Anomaly
T1130,33.84708333333334,0.51875,117.19466666666668,34.81575,-74.97274999999999,55.070166666666665,50.257,1.0134166666666666,1.405,496.7083333333333,South,5G,26.678253,76.879975,2025,81.91,Healthy,No Major Issue,1,0.10611896637572255,Normal
T1131,35.58441666666667,0.5543333333333333,120.22058333333332,35.30458333333333,-75.02775,53.865249999999996,48.95191666666667,0.9325833333333333,1.5638333333333334,506.5416666666667,East,5G,22.94377,77.968964,2024,81.78,Healthy,No Major Issue,1,0.01899432815901858,Normal
T1132,33.98466666666666,0.4685833333333333,120.98983333333334,33.81558333333333,-74.78591666666667,54.57125,50.15316666666667,1.0673333333333335,1.4609999999999999,515.4,East,5G,26.977083,75.856576,2020,82.02,Healthy,No Major Issue,1,0.032739206889083494,Normal
T1133,35.18008333333333,0.5115000000000001,121.01558333333334,35.08633333333333,-74.90466666666666,55.414833333333334,48.36541666666667,0.9918333333333333,1.5891666666666666,508.44166666666666,South,4G,27.474677,77.15089,2024,81.62,Healthy,No Major Issue,1,0.11385582877780354,Normal
T1134,35.03733333333333,0.5221666666666667,119.33308333333333,35.6135,-75.38924999999999,55.83941666666667,48.517,0.9423333333333334,1.5165833333333334,494.89166666666665,South,4G,13.842385,82.041759,2025,81.45,Healthy,No Major Issue,1,0.12608498540372798,Normal
T1135,35.04516666666667,0.517,115.01233333333333,35.587583333333335,-74.65658333333334,55.70399999999999,50.77658333333333,1.01,1.4661666666666666,491.65,Central,5G,34.473787,92.146223,2020,81.8,Healthy,No Major Issue,1,0.15431328542780665,Normal
T1136,34.62408333333334,0.49966666666666665,120.77066666666666,35.52558333333333,-74.59783333333333,54.75391666666667,49.48191666666666,0.9533333333333334,1.5550833333333332,503.2416666666667,South,5G,12.844922,68.410303,2024,82.04,Healthy,No Major Issue,1,0.13803404259811763,Normal
T1137,34.881,0.49283333333333335,121.24641666666666,35.03516666666667,-75.33458333333333,56.37108333333333,51.03108333333333,0.9850833333333333,1.4753333333333332,529.6833333333333,South,5G,9.228924,69.581255,2020,81.45,Healthy,No Major Issue,1,0.0881126449347091,Normal
T1138,34.63558333333334,0.516,122.2535,35.30333333333333,-75.16233333333334,57.54083333333333,50.12416666666666,0.9269999999999999,1.4808333333333332,495.78333333333336,South,5G,10.769866,68.355697,2020,81.42,Healthy,No Major Issue,1,0.08713229198193784,Normal
T1139,34.86333333333334,0.5090833333333333,119.47049999999999,35.53066666666667,-74.42566666666667,54.372416666666666,49.284,0.977,1.5325,481.53333333333336,West,5G,19.892658,73.346546,2016,82.13,Healthy,No Major Issue,1,0.11096367423101267,Normal
T1140,35.25,0.5075,119.80833333333334,35.559999999999995,-74.79566666666666,54.399166666666666,49.22925,0.9804166666666667,1.48525,499.4166666666667,East,5G,11.080353,69.89496,2023,81.95,Healthy,No Major Issue,1,0.1691435562722292,Normal
T1141,34.38558333333334,0.4935833333333333,123.85358333333333,35.712250000000004,-73.91216666666666,55.97625,51.443999999999996,1.0169166666666667,1.4946666666666668,504.40833333333336,North,4G,12.096629,91.52312,2020,82.2,Healthy,No Major Issue,1,0.09967667212286047,Normal
T1142,35.97683333333334,0.4583333333333333,120.13475,33.75475,-76.09433333333332,55.99283333333334,49.52966666666667,0.9845833333333334,1.4889166666666669,504.5,North,4G,11.198192,90.16886,2025,81.07,Healthy,No Major Issue,1,0.042023162065466246,Normal
T1143,33.98083333333333,0.4625833333333333,121.01991666666666,34.351083333333335,-75.73233333333333,55.172583333333336,50.537166666666664,0.99025,1.5481666666666667,488.6,Central,4G,28.943726,79.030963,2023,81.5,Healthy,No Major Issue,1,0.07058789880350286,Normal
T1144,35.42325,0.50225,118.49808333333334,35.566833333333335,-75.32225,55.15675,50.77941666666666,0.98075,1.4809166666666667,515.975,East,5G,16.245267,86.009792,2025,81.57,Healthy,No Major Issue,1,0.1390541241128211,Normal
T1145,35.22408333333333,0.4698333333333334,120.11833333333334,33.6625,-74.70049999999999,54.05216666666667,48.79408333333333,1.0163333333333333,1.4896666666666667,491.35,North,4G,24.888906,75.674738,2017,82.07,Healthy,No Major Issue,1,0.11827129536624625,Normal
T1146,35.534416666666665,0.494,119.27749999999999,35.17716666666667,-74.80441666666667,56.154250000000005,50.110416666666666,0.9514166666666667,1.4991666666666668,501.59166666666664,South,4G,12.692966,70.176881,2016,81.71,Healthy,No Major Issue,1,0.14312564781410342,Normal
T1147,35.73325,0.4875,123.2765,34.95333333333333,-75.63491666666667,55.116,49.232083333333335,0.9740833333333333,1.5458333333333334,496.96666666666664,West,5G,26.613021,81.627462,2016,81.36,Healthy,No Major Issue,1,0.13418690472178801,Normal
T1148,33.422,0.5221666666666667,122.50283333333333,33.87416666666667,-74.71683333333334,53.71658333333333,52.00375,0.983,1.5074166666666666,500.75,South,5G,27.087807,88.386639,2023,82.22,Healthy,No Major Issue,1,0.09614763388657338,Normal
T1149,34.220166666666664,0.525,120.40991666666667,34.98141666666667,-74.89683333333333,56.239916666666666,49.09775,0.94775,1.4961666666666666,512.9916666666667,North,4G,32.945598,90.847013,2025,81.73,Healthy,No Major Issue,1,0.10123718806426019,Normal
T1150,34.234500000000004,0.5115833333333334,127.515,33.80741666666667,-75.42866666666667,55.848499999999994,49.48833333333334,1.0181666666666667,1.5355833333333335,496.23333333333335,South,5G,11.09896,74.519474,2018,81.4,Healthy,No Major Issue,1,0.14403003090285554,Normal
T1151,34.87375,0.5255,117.61816666666667,35.24375,-75.08433333333333,54.59475,50.37108333333333,0.9631666666666666,1.55925,500.6666666666667,East,4G,9.928066,72.811761,2020,81.73,Healthy,No Major Issue,1,0.12948795798939994,Normal
T1152,34.33375,0.47108333333333335,116.29766666666666,34.890750000000004,-74.52958333333332,55.074666666666666,48.565916666666666,0.972,1.5350833333333334,501.1166666666667,Central,5G,19.857143,81.592241,2020,82.11,Healthy,No Major Issue,1,0.11881401307411571,Normal
T1153,34.74916666666666,0.5115000000000001,119.76266666666668,35.738749999999996,-75.07816666666666,55.00308333333333,49.783833333333334,0.9936666666666666,1.5395833333333333,504.05833333333334,West,5G,21.512749,82.320061,2017,81.68,Healthy,No Major Issue,1,0.16849806544934726,Normal
T1154,35.07083333333333,0.505,117.442,34.68808333333333,-74.98308333333333,55.35241666666666,48.20708333333334,0.9976666666666667,1.4889166666666667,503.2,Central,4G,32.014418,89.301484,2025,81.7,Healthy,No Major Issue,1,0.17819016738568627,Normal
T1155,36.061416666666666,0.4986666666666667,119.02008333333333,35.05050000000001,-74.47441666666667,54.181666666666665,49.59608333333333,1.041,1.48075,502.325,East,4G,10.465826,95.895422,2025,81.99,Healthy,No Major Issue,1,0.12235452971242311,Normal
T1156,35.91625,0.5053333333333333,121.56191666666668,36.31616666666666,-75.21541666666667,54.883833333333335,49.88241666666667,1.0091666666666665,1.45875,504.56666666666666,Central,4G,34.988455,87.496166,2020,81.58,Healthy,No Major Issue,1,0.14219358717749242,Normal
T1157,34.995666666666665,0.5163333333333333,122.30066666666667,34.934916666666666,-73.51350000000001,55.331916666666665,49.354,0.9882500000000001,1.5450833333333334,492.56666666666666,Central,4G,28.603943,73.080531,2024,82.38,Healthy,No Major Issue,1,0.06516657648644841,Normal
T1158,34.32525,0.513,119.87283333333333,33.984,-75.07308333333334,54.30533333333334,49.93966666666667,1.0289166666666667,1.4826666666666666,508.575,West,5G,12.900207,84.974559,2023,81.83,Healthy,No Major Issue,1,0.14585783450342932,Normal
T1159,35.31491666666667,0.49391666666666667,120.97824999999999,34.135,-74.70725,54.539,50.131416666666674,1.0606666666666666,1.51775,482.8833333333333,North,5G,17.394949,77.665943,2017,81.84,Healthy,No Major Issue,1,0.10676811078574272,Normal
T1160,34.7115,0.4984166666666667,113.35208333333334,33.071666666666665,-74.62341666666666,55.42466666666667,49.94375,0.9511666666666667,1.53675,496.675,South,5G,19.114417,82.368602,2022,81.94,Healthy,No Major Issue,1,0.15695165473040507,Normal
T1161,35.936,0.48508333333333337,118.45316666666666,35.05133333333333,-74.44733333333333,54.13641666666667,50.070166666666665,0.9835833333333334,1.5273333333333334,482.51666666666665,Central,4G,20.2803,77.120998,2021,82.09,Healthy,No Major Issue,1,0.09180148059956089,Normal
T1162,34.293416666666666,0.5044166666666666,117.57275,35.18716666666667,-74.43374999999999,54.552416666666666,50.2795,0.9774166666666667,1.5503333333333333,500.35,North,5G,31.352586,91.922889,2016,82.15,Healthy,No Major Issue,1,0.15010070450325208,Normal
T1163,34.10633333333333,0.47125,120.61641666666667,34.76233333333333,-75.04083333333332,55.101083333333335,50.54141666666667,0.964,1.57825,489.0416666666667,Central,5G,19.157684,73.439894,2021,81.84,Healthy,No Major Issue,1,0.07460091165666372,Normal
T1164,34.87566666666667,0.4966666666666667,120.9885,35.83833333333334,-74.29275,54.614583333333336,49.82541666666667,0.9351666666666667,1.5231666666666668,508.8666666666667,Central,5G,24.886036,90.039726,2019,82.25,Healthy,No Major Issue,1,0.12305075503440138,Normal
T1165,35.16558333333333,0.5303333333333333,124.48233333333333,35.732166666666664,-74.97158333333333,55.14516666666667,49.59041666666667,1.0665833333333332,1.5276666666666665,496.675,East,4G,33.047165,80.705367,2023,81.54,Healthy,No Major Issue,1,0.10207760231605734,Normal
T1166,35.158833333333334,0.504,119.92266666666666,34.07958333333333,-74.7675,55.57358333333333,50.728833333333334,0.9918333333333333,1.4940833333333332,494.825,North,4G,34.274964,85.657278,2019,81.77,Healthy,No Major Issue,1,0.17079519578337626,Normal
T1167,34.846000000000004,0.5253333333333333,119.9085,35.446749999999994,-75.14966666666666,54.351083333333335,49.70883333333334,1.0603333333333333,1.4729166666666667,494.3833333333333,South,5G,22.872653,84.015291,2017,81.67,Healthy,No Major Issue,1,0.11980440974474543,Normal
T1168,33.68625,0.5309166666666667,120.14883333333334,35.17883333333334,-74.40966666666667,54.395583333333335,50.126666666666665,1.0420833333333333,1.5239166666666668,492.84166666666664,South,4G,20.459093,71.406518,2018,82.12,Healthy,No Major Issue,1,0.07746468431211828,Normal
T1169,34.52766666666666,0.5165833333333334,122.22508333333333,34.64933333333333,-75.05324999999999,55.27583333333334,50.84758333333333,0.9649166666666668,1.4934166666666668,523.775,West,5G,21.739544,75.929322,2023,81.76,Healthy,No Major Issue,1,0.11105820523098903,Normal
T1170,35.2015,0.48383333333333334,117.70591666666665,34.5815,-75.13908333333333,54.063833333333335,48.84741666666666,1.0073333333333332,1.4508333333333332,490.9,West,4G,20.333235,72.194617,2019,81.87,Healthy,No Major Issue,1,0.14638335766462673,Normal
T1171,34.48225,0.4921666666666667,118.22408333333333,34.805,-74.9035,56.55716666666667,49.027166666666666,0.96675,1.46525,505.1333333333333,Central,4G,31.328727,76.011175,2022,81.72,Healthy,No Major Issue,1,0.13637562964202515,Normal
T1172,35.588,0.50975,122.87625,34.53958333333333,-74.81125,55.42100000000001,49.82533333333333,0.9546666666666667,1.4880833333333332,496.45,East,5G,30.154836,76.202331,2020,81.78,Healthy,No Major Issue,1,0.15731127187452631,Normal
T1173,34.964416666666665,0.5059166666666667,119.19149999999999,34.48566666666667,-74.59433333333332,55.738416666666666,50.361583333333336,1.0208333333333333,1.5424166666666668,512.2416666666667,Central,5G,31.362036,80.949874,2023,81.76,Healthy,No Major Issue,1,0.14547367497271202,Normal
T1174,35.984500000000004,0.50775,121.75675,34.92516666666667,-76.23150000000001,55.82275,50.100249999999996,1.0215,1.46675,499.1666666666667,East,5G,22.90177,83.759472,2023,80.9,Healthy,No Major Issue,1,0.08045029879742055,Normal
T1175,35.483916666666666,0.5240833333333333,120.75141666666667,36.03516666666667,-74.33291666666668,54.933499999999995,50.02758333333334,1.0123333333333333,1.5504166666666668,503.21666666666664,East,4G,34.480915,74.925361,2022,81.93,Healthy,No Major Issue,1,0.12297290567752339,Normal
T1176,34.49058333333333,0.5020833333333333,118.94858333333333,35.095749999999995,-74.98633333333333,55.01766666666666,49.395833333333336,1.0040833333333332,1.4345833333333333,487.0833333333333,South,5G,9.178477,89.596449,2022,81.86,Healthy,No Major Issue,1,0.13408665701265698,Normal
T1177,34.85916666666667,0.5055,121.31775,35.85583333333333,-74.64066666666666,56.75566666666667,50.08325,1.02575,1.4674166666666666,488.5833333333333,West,4G,21.373874,69.073569,2024,81.66,Healthy,No Major Issue,1,0.12898448288950487,Normal
T1178,35.678999999999995,0.4688333333333333,119.62441666666668,36.72741666666666,-75.27749999999999,55.33616666666667,48.825583333333334,1.0298333333333334,1.5305833333333332,507.19166666666666,Central,5G,31.481908,93.351521,2023,81.48,Healthy,No Major Issue,1,0.11129025182716079,Normal
T1179,35.11775,0.5103333333333333,122.33808333333333,34.43358333333333,-74.86383333333333,54.61666666666667,49.522333333333336,1.074,1.519,502.6333333333333,North,5G,8.414385,72.180507,2018,81.71,Healthy,No Major Issue,1,0.12352003524878968,Normal
T1180,35.791500000000006,0.478,119.63175,36.07383333333333,-76.30591666666666,54.11383333333333,50.31133333333333,0.9849166666666667,1.3961666666666666,492.69166666666666,North,5G,29.101183,75.685661,2025,81.32,Healthy,No Major Issue,1,0.02999096038542115,Normal
T1181,34.812416666666664,0.4814166666666667,120.95949999999999,34.75308333333333,-74.90100000000001,55.66583333333333,49.94841666666667,1.0188333333333335,1.5131666666666668,503.4,West,4G,30.997663,92.717899,2024,81.71,Healthy,No Major Issue,1,0.1526928969959862,Normal
T1182,34.09,0.48666666666666664,117.85891666666666,35.466249999999995,-74.06583333333333,53.946083333333334,48.60183333333334,0.9769166666666667,1.51775,493.51666666666665,West,5G,24.923578,93.735722,2023,82.51,Healthy,No Major Issue,1,0.09943427656461956,Normal
T1183,35.76258333333333,0.5251666666666667,119.43158333333334,34.58975,-75.09466666666667,55.685500000000005,48.825916666666664,0.9584166666666667,1.4536666666666667,515.675,Central,4G,24.671405,74.808337,2020,81.58,Healthy,No Major Issue,1,0.09301640498102653,Normal
T1184,86.68741666666666,3.0635833333333333,117.42450000000001,36.464666666666666,-82.64008333333332,71.30300000000001,49.27033333333333,3.506333333333333,5.13675,445.075,South,4G,19.71723,70.854851,2017,57.79,Critical,Connection Failures,-1,-0.1526451374749188,Anomaly
T1185,33.974583333333335,0.51375,122.21525,34.822916666666664,-73.99508333333333,54.739333333333335,49.68933333333334,0.93375,1.52325,507.7,West,4G,26.738031,94.199298,2016,82.44,Healthy,No Major Issue,1,0.07314015901715687,Normal
T1186,35.96066666666666,0.499,123.287,33.77908333333333,-75.71358333333333,54.59158333333333,49.4455,1.0328333333333333,1.4491666666666667,480.03333333333336,East,4G,15.92093,78.870392,2018,81.36,Healthy,No Major Issue,1,0.04343162449812915,Normal
T1187,35.32233333333333,0.48558333333333337,118.59458333333333,36.47716666666667,-74.83458333333333,56.431583333333336,49.41166666666666,1.0756666666666668,1.5227499999999998,490.5833333333333,South,5G,23.280058,90.983065,2018,81.48,Healthy,No Major Issue,1,0.0990474934062529,Normal
T1188,34.75833333333333,0.49225,122.21216666666666,34.1235,-75.28041666666667,54.70341666666666,50.55983333333334,1.0466666666666666,1.4360833333333332,520.9916666666667,South,4G,24.456278,79.093785,2019,81.69,Healthy,No Major Issue,1,0.08669777656710365,Normal
T1189,34.0235,0.49341666666666667,120.04933333333334,32.70766666666667,-75.02633333333333,54.072583333333334,49.33083333333333,1.0149166666666667,1.4740833333333332,493.39166666666665,West,4G,14.269088,86.499234,2023,81.99,Healthy,No Major Issue,1,0.14544307000944318,Normal
T1190,36.047916666666666,0.49450000000000005,119.07533333333335,35.54333333333333,-75.07658333333333,55.49916666666666,48.65775,1.0380833333333332,1.5079166666666666,519.8166666666667,East,4G,32.27053,81.492344,2020,81.48,Healthy,No Major Issue,1,0.08643995605759269,Normal
T1191,35.44666666666667,0.5121666666666667,120.09833333333333,35.853500000000004,-75.5825,54.62083333333333,49.45841666666667,0.9969166666666667,1.4350833333333335,496.7,Central,4G,9.994271,95.411833,2025,81.52,Healthy,No Major Issue,1,0.13366762822104533,Normal
T1192,35.35308333333333,0.5010833333333333,117.48108333333333,34.94383333333334,-73.82183333333334,53.72558333333333,50.94616666666666,1.0035833333333335,1.5098333333333334,507.25,East,5G,26.638465,81.248239,2020,82.48,Healthy,No Major Issue,1,0.10756585429531146,Normal
T1193,87.00616666666666,3.08625,123.65025,35.07275,-83.29549999999999,70.40241666666667,50.62741666666667,3.635666666666667,5.1040833333333335,435.84166666666664,South,5G,31.040057,71.092945,2022,57.36,Critical,Connection Failures,-1,-0.14859946227493814,Anomaly
T1194,35.412,0.48316666666666663,120.37691666666666,34.628166666666665,-74.94741666666667,54.8355,49.66041666666667,1.0391666666666668,1.54375,497.375,Central,5G,23.519922,96.788069,2020,81.69,Healthy,No Major Issue,1,0.1383525043475573,Normal
T1195,35.465,0.5299166666666667,118.51883333333333,34.81216666666667,-74.985,54.3225,49.13691666666667,0.9930833333333333,1.4851666666666667,504.6666666666667,North,5G,15.41097,84.411941,2016,81.78,Healthy,No Major Issue,1,0.12557926723003665,Normal
T1196,34.6375,0.4965,120.40633333333334,35.15125,-75.79025,55.540166666666664,49.93258333333333,1.046,1.4635833333333332,503.2583333333333,Central,5G,30.48665,94.185113,2019,81.28,Healthy,No Major Issue,1,0.11813953117505943,Normal
T1197,35.75516666666667,0.4871666666666667,120.17658333333334,34.336,-75.49391666666666,56.299,49.469833333333334,0.9573333333333333,1.3204166666666666,498.59166666666664,Central,5G,13.913123,73.513828,2020,81.5,Healthy,No Major Issue,1,0.029278448046966887,Normal
T1198,34.68083333333333,0.52025,119.83825,33.82691666666667,-76.18258333333333,54.557916666666664,50.547583333333336,0.9552499999999999,1.4745,489.1333333333333,South,4G,32.3919,86.743878,2020,81.31,Healthy,No Major Issue,1,0.10933047854554517,Normal
T1199,34.2635,0.5108333333333334,121.43516666666666,35.25183333333334,-74.65608333333333,54.003416666666666,49.51033333333333,0.9682499999999999,1.4368333333333332,486.76666666666665,West,4G,23.648493,89.238433,2017,82.23,Healthy,No Major Issue,1,0.1070601710222851,Normal
T1200,34.039500000000004,0.47475,121.45658333333334,33.45333333333333,-75.44091666666667,53.68366666666667,50.193,1.02525,1.59325,503.65833333333336,East,5G,28.181983,73.093562,2018,81.74,Healthy,No Major Issue,1,0.04780300983303415,Normal
T1201,34.378416666666666,0.48891666666666667,119.30583333333334,35.099916666666665,-75.34383333333334,54.910583333333335,49.66025,0.9585,1.5114166666666666,515.0,Central,5G,22.333014,94.491122,2018,81.73,Healthy,No Major Issue,1,0.12317828042097095,Normal
T1202,34.41425,0.49924999999999997,120.48241666666667,33.710166666666666,-74.86449999999999,53.846000000000004,50.753166666666665,1.0554999999999999,1.518,493.9583333333333,East,5G,34.11937,76.559102,2021,81.95,Healthy,No Major Issue,1,0.13711676668110478,Normal
T1203,35.19925,0.5225833333333333,118.68958333333333,35.004,-75.31558333333334,55.923,50.36658333333333,0.9536666666666667,1.4985833333333334,506.21666666666664,North,5G,33.998119,72.081953,2019,81.46,Healthy,No Major Issue,1,0.12504471550214197,Normal
T1204,33.64058333333333,0.50475,120.62283333333333,35.70875,-74.65258333333333,54.756750000000004,49.15508333333333,1.0174166666666666,1.47875,490.7583333333333,West,5G,10.438178,79.442662,2020,82.08,Healthy,No Major Issue,1,0.12627306413138883,Normal
T1205,85.76633333333334,3.097666666666667,116.86033333333333,34.378416666666666,-82.47075,68.71433333333333,50.372,3.5888333333333335,5.03325,427.55833333333334,Central,4G,20.279223,87.512023,2020,58.27,Critical,Connection Failures,-1,-0.1836993881293303,Anomaly
T1206,34.89633333333334,0.47625,122.06408333333334,35.344,-75.24008333333333,53.764,49.21391666666667,0.952,1.4888333333333332,492.3833333333333,Central,5G,30.205267,95.268465,2017,81.96,Healthy,No Major Issue,1,0.12098033234027333,Normal
T1207,34.12733333333333,0.49,119.57775,34.297000000000004,-74.73983333333334,55.854416666666665,48.78191666666667,1.0078333333333334,1.5063333333333333,495.1666666666667,South,5G,8.675666,93.642811,2024,81.84,Healthy,No Major Issue,1,0.14649906053601586,Normal
T1208,35.240249999999996,0.48500000000000004,116.86116666666666,35.05716666666667,-75.40375,53.886833333333335,49.767833333333336,0.9799166666666667,1.4729999999999999,481.5083333333333,East,4G,25.486614,86.426714,2023,81.78,Healthy,No Major Issue,1,0.10314235834172752,Normal
T1209,35.45341666666666,0.4969166666666667,120.50691666666667,34.92216666666666,-74.86458333333333,54.60341666666667,51.28758333333334,1.0368333333333333,1.4878333333333333,496.8666666666667,East,5G,11.15025,69.315058,2016,81.79,Healthy,No Major Issue,1,0.15760486263358786,Normal
T1210,35.16025,0.5078333333333334,118.77483333333333,34.49175,-74.91883333333334,54.163916666666665,49.876416666666664,0.9719166666666667,1.5440833333333333,490.53333333333336,East,5G,11.135253,74.809201,2024,81.88,Healthy,No Major Issue,1,0.1403652700682516,Normal
T1211,34.42550000000001,0.47758333333333336,122.402,34.71266666666667,-74.88075,56.235083333333336,50.13758333333333,1.0618333333333334,1.5165833333333334,486.76666666666665,South,5G,20.248381,87.4441,2024,81.62,Healthy,No Major Issue,1,0.08761590918507761,Normal
T1212,35.21041666666667,0.5034166666666667,119.24825000000001,34.573499999999996,-74.4585,54.9625,50.501999999999995,1.022,1.59525,509.71666666666664,West,4G,31.906172,86.992735,2023,81.87,Healthy,No Major Issue,1,0.1021446519571782,Normal
