timestamp,tower_id,active_users,download_mbps,upload_mbps,latency_ms,packet_loss_pct,signal_strength_dbm,cpu_utilization_pct,memory_utilization_pct,call_drop_rate,connection_failure_rate
2026-01-07 06:00:00,T1345,641,91.38,21.11,36.54,1.25,-77.54,51.15,51.92,0.62,1.65
2026-01-07 12:00:00,T1345,423,74.98,30.82,48.51,1.07,-70.66,50.19,49.95,0.51,1.76
2026-01-07 18:00:00,T1345,507,51.3,28.91,44.55,2.04,-76.63,58.06,52.49,2.19,1.28
2026-01-07 00:00:00,T1346,440,92.25,43.31,49.39,1.5,-70.04,65.72,66.5,2.75,2.35
2026-01-07 06:00:00,T1346,477,93.36,17.91,52.88,0.7,-61.39,31.37,39.45,1.28,1.59
2026-01-07 12:00:00,T1346,415,77.35,22.79,35.93,1.8,-56.68,45.02,54.96,0.67,2.54
2026-01-07 18:00:00,T1346,426,105.12,22.26,50.09,1.93,-72.78,27.32,39.48,2.13,1.77
2026-01-07 00:00:00,T1347,454,106.95,32.09,43.68,0.66,-75.7,63.08,50.14,1.5,1.18
2026-01-07 06:00:00,T1347,374,55.66,30.68,36.23,1.39,-71.13,72.35,50.95,3.17,0.25
2026-01-07 12:00:00,T1347,739,92.77,18.26,42.57,2.21,-77.45,57.2,37.75,1.67,1.16
2026-01-07 18:00:00,T1347,357,74.09,21.88,42.24,1.94,-81.11,40.67,49.0,1.09,2.4
2026-01-07 00:00:00,T1348,561,79.26,16.29,52.78,1.47,-86.44,43.96,59.31,2.92,1.71
2026-01-07 06:00:00,T1348,536,72.4,27.74,53.04,1.21,-79.9,51.72,53.85,1.72,3.0
2026-01-07 12:00:00,T1348,689,81.55,16.21,40.4,2.15,-72.34,23.59,50.53,2.1,1.26
2026-01-07 18:00:00,T1348,429,80.63,17.44,37.89,0.43,-88.59,66.67,69.06,1.94,1.76
2026-01-07 00:00:00,T1349,291,85.75,16.19,26.24,0.0,-84.46,38.9,59.9,1.07,1.33
2026-01-07 06:00:00,T1349,561,42.84,19.23,43.97,0.74,-67.4,37.9,60.0,1.78,1.38
2026-01-07 12:00:00,T1349,649,79.02,27.13,52.64,1.56,-75.19,48.39,60.66,1.89,1.11
2026-01-07 18:00:00,T1349,632,101.07,21.7,51.13,2.87,-77.15,49.98,36.54,1.89,0.53
2026-01-07 00:00:00,T1350,475,77.02,19.67,61.37,1.23,-67.76,35.33,49.0,0.77,0.14
2026-01-07 06:00:00,T1350,429,97.76,27.7,47.64,2.23,-61.06,35.12,34.52,1.08,3.02
2026-01-07 12:00:00,T1350,497,84.41,23.26,49.84,1.61,-74.55,49.48,56.47,0.78,1.22
2026-01-07 18:00:00,T1350,475,74.71,38.59,47.65,1.66,-80.83,40.49,52.83,0.81,0.61
2026-01-07 00:00:00,T1351,358,105.95,16.33,52.39,1.81,-67.42,74.16,62.36,1.52,0.88
2026-01-07 06:00:00,T1351,521,95.0,30.35,28.14,2.33,-75.64,68.88,63.96,2.94,1.35
2026-01-07 12:00:00,T1351,614,80.71,27.29,29.4,2.13,-92.9,44.61,55.63,2.14,1.88
2026-01-07 18:00:00,T1351,545,64.04,26.03,52.29,1.05,-82.74,52.48,33.22,0.8,1.83
2026-01-07 00:00:00,T1352,746,90.83,22.07,20.52,2.02,-70.4,31.07,49.09,1.15,3.87
2026-01-07 06:00:00,T1352,293,97.4,26.66,57.9,0.4,-72.01,60.85,54.91,0.81,1.6
2026-01-07 12:00:00,T1352,336,81.38,25.38,53.61,1.42,-74.5,69.64,39.01,1.98,1.52
2026-01-07 18:00:00,T1352,359,79.84,38.86,47.45,2.51,-69.47,42.74,56.69,1.81,1.51
2026-01-07 00:00:00,T1353,684,75.65,27.99,43.78,2.34,-78.51,44.04,59.06,1.83,2.06
2026-01-07 06:00:00,T1353,437,69.78,35.2,53.8,0.49,-83.88,39.55,66.48,1.57,0.88
2026-01-07 12:00:00,T1353,552,99.93,30.92,52.17,0.28,-78.73,57.23,43.63,2.37,1.18
2026-01-07 18:00:00,T1353,473,103.15,20.06,42.75,0.38,-67.4,87.1,39.47,0.0,2.02
2026-01-07 00:00:00,T1354,361,68.24,30.02,60.19,2.35,-95.67,76.92,58.49,1.98,2.44
2026-01-07 06:00:00,T1354,205,44.73,20.32,64.24,3.33,-74.29,56.99,67.78,2.53,1.97
2026-01-07 12:00:00,T1354,561,38.42,19.59,54.7,3.49,-78.38,34.79,66.74,2.78,2.11
2026-01-07 18:00:00,T1354,381,81.0,27.85,62.16,3.12,-87.13,78.79,82.07,1.74,3.73
2026-01-07 00:00:00,T1355,661,90.12,9.04,57.02,1.6,-72.07,46.5,50.34,0.96,1.49
2026-01-07 06:00:00,T1355,455,98.98,31.86,43.03,1.03,-70.16,67.42,36.95,0.97,0.89
2026-01-07 12:00:00,T1355,803,86.68,27.48,43.77,1.18,-82.69,57.17,68.19,1.27,1.08
2026-01-07 18:00:00,T1355,137,73.04,20.46,38.74,1.43,-78.45,51.92,60.91,0.35,1.5
2026-01-07 00:00:00,T1356,399,62.35,26.32,39.89,1.76,-76.46,62.49,49.91,1.82,1.4
2026-01-07 06:00:00,T1356,440,88.08,26.32,31.51,1.32,-67.28,58.94,66.8,0.61,1.58
2026-01-07 12:00:00,T1356,559,61.77,25.61,55.56,0.97,-75.56,15.24,42.16,2.35,0.92
2026-01-07 18:00:00,T1356,585,100.35,22.16,36.47,2.61,-75.52,56.1,50.55,1.84,2.36
2026-01-07 00:00:00,T1357,372,90.01,30.74,34.27,1.48,-80.58,25.56,53.16,1.96,1.43
2026-01-07 06:00:00,T1357,465,86.26,25.34,50.21,1.45,-81.87,55.98,53.89,2.2,1.99
2026-01-07 12:00:00,T1357,382,104.2,24.45,33.62,1.09,-76.49,61.39,33.55,0.43,0.85
2026-01-07 18:00:00,T1357,688,94.8,20.07,38.0,2.14,-73.15,47.12,48.93,1.17,1.31
2026-01-07 00:00:00,T1358,705,105.99,30.42,44.28,3.16,-61.59,50.89,41.72,2.6,2.14
2026-01-07 06:00:00,T1358,359,94.41,40.59,53.48,1.17,-68.16,55.36,45.63,2.69,1.33
2026-01-07 12:00:00,T1358,365,80.21,26.28,52.09,1.46,-78.83,54.74,52.26,0.0,0.28
2026-01-07 18:00:00,T1358,469,78.46,27.68,27.76,1.22,-76.25,53.5,69.51,1.66,0.56
2026-01-07 00:00:00,T1359,627,99.3,18.94,49.17,3.15,-64.42,43.38,74.6,1.43,1.91
2026-01-07 06:00:00,T1359,831,85.71,33.43,46.5,0.84,-85.53,23.7,54.79,1.81,0.72
2026-01-07 12:00:00,T1359,486,87.84,20.1,44.67,1.52,-93.83,29.2,67.86,1.28,1.42
2026-01-07 18:00:00,T1359,487,58.52,27.26,49.36,0.31,-71.29,47.61,54.52,1.83,1.74
2026-01-07 00:00:00,T1360,544,74.4,27.12,46.51,2.05,-81.76,55.09,55.81,1.35,2.85
2026-01-07 06:00:00,T1360,573,71.58,23.81,37.81,1.51,-71.61,70.99,57.35,1.42,1.46
2026-01-07 12:00:00,T1360,576,70.31,19.62,41.78,1.75,-56.93,31.71,52.02,1.77,2.62
2026-01-07 18:00:00,T1360,523,56.22,17.97,45.97,1.12,-66.63,45.06,49.3,1.54,1.8
2026-01-07 00:00:00,T1361,502,73.95,16.68,28.51,1.33,-84.11,53.92,48.44,1.4,2.0
2026-01-07 06:00:00,T1361,505,86.25,26.82,39.11,1.04,-62.89,58.02,50.48,1.23,2.4
2026-01-07 12:00:00,T1361,525,79.15,15.02,37.78,2.17,-72.81,60.37,57.73,1.63,1.6
2026-01-07 18:00:00,T1361,559,100.38,24.02,39.83,2.29,-71.58,30.94,68.02,2.82,2.76
2026-01-07 00:00:00,T1362,521,65.22,18.22,52.15,1.51,-78.9,47.54,51.42,1.06,1.49
2026-01-07 06:00:00,T1362,472,90.37,38.43,28.62,0.46,-74.49,46.56,51.85,2.5,0.89
2026-01-07 12:00:00,T1362,626,104.3,28.02,39.55,1.96,-66.63,62.57,59.8,0.0,1.92
2026-01-07 18:00:00,T1362,639,95.02,26.29,45.84,1.56,-72.32,59.01,46.11,2.23,1.07
2026-01-07 00:00:00,T1363,378,68.7,23.37,46.24,4.1,-75.39,59.67,66.06,0.53,2.11
2026-01-07 06:00:00,T1363,737,59.44,30.59,42.43,1.51,-67.96,46.21,50.33,0.94,2.5
2026-01-07 12:00:00,T1363,594,50.03,37.11,57.54,0.25,-69.16,24.52,54.92,1.34,1.93
2026-01-07 18:00:00,T1363,670,81.99,27.69,47.8,0.66,-79.3,71.97,48.45,2.1,0.69
2026-01-07 00:00:00,T1364,403,81.37,26.36,35.42,0.01,-64.16,40.02,57.19,1.24,1.03
2026-01-07 06:00:00,T1364,435,90.03,28.14,60.8,0.91,-77.84,44.32,71.6,0.75,2.99
2026-01-07 12:00:00,T1364,459,82.17,23.03,58.47,0.49,-69.69,39.92,42.58,1.77,1.81
2026-01-07 18:00:00,T1364,522,105.82,33.26,37.39,2.29,-80.49,54.46,44.69,1.59,0.87
2026-01-07 00:00:00,T1365,704,61.56,28.36,24.64,0.86,-64.83,58.12,44.97,1.61,1.38
2026-01-07 06:00:00,T1365,364,82.68,12.09,39.92,2.91,-80.6,46.1,62.54,1.7,0.17
2026-01-07 12:00:00,T1365,367,83.14,16.1,60.52,1.59,-76.44,62.72,59.24,1.93,0.25
2026-01-07 18:00:00,T1365,556,83.43,22.73,32.46,2.0,-87.13,62.66,54.21,1.43,1.15
2026-01-07 00:00:00,T1366,355,58.63,12.96,67.62,1.96,-79.63,43.77,61.01,2.85,2.45
2026-01-07 06:00:00,T1366,742,52.81,21.08,54.7,2.75,-88.87,61.1,60.75,3.83,3.74
2026-01-07 12:00:00,T1366,593,74.35,23.22,66.36,1.93,-73.24,76.5,65.12,1.68,2.52
2026-01-07 18:00:00,T1366,354,67.06,22.83,78.14,1.49,-89.86,44.19,50.13,2.7,3.19
2026-01-07 00:00:00,T1367,491,66.99,28.36,61.15,1.22,-66.39,54.07,62.52,2.63,1.72
2026-01-07 06:00:00,T1367,478,75.49,33.38,29.54,1.44,-69.87,58.62,33.46,1.51,1.09
2026-01-07 12:00:00,T1367,652,80.55,26.03,37.97,1.27,-65.29,73.51,62.41,1.45,1.0
2026-01-07 18:00:00,T1367,522,78.19,20.66,38.07,2.98,-63.98,64.02,55.09,1.64,2.56
2026-01-07 00:00:00,T1368,476,62.16,19.18,49.64,2.86,-57.54,63.79,59.34,2.63,1.66
2026-01-07 06:00:00,T1368,600,127.1,20.81,39.29,0.76,-70.55,59.68,50.56,1.86,1.84
2026-01-07 12:00:00,T1368,613,71.9,24.9,48.53,1.13,-80.55,61.43,50.22,1.8,0.31
2026-01-07 18:00:00,T1368,557,81.78,21.59,59.84,1.67,-79.19,45.18,47.76,1.23,1.2
2026-01-07 00:00:00,T1369,388,76.77,24.42,36.45,2.52,-79.8,51.29,70.94,1.41,0.8
2026-01-07 06:00:00,T1369,505,90.29,17.56,40.34,1.47,-73.96,40.86,40.61,1.09,1.62
2026-01-07 12:00:00,T1369,621,50.46,24.2,61.47,3.42,-92.58,56.16,50.27,1.06,2.05
2026-01-07 18:00:00,T1369,452,105.61,25.21,50.45,1.35,-58.97,33.21,55.89,0.92,0.63
2026-01-07 00:00:00,T1370,424,75.82,22.36,47.08,0.0,-65.73,73.71,53.01,2.03,1.63
2026-01-07 06:00:00,T1370,255,66.32,16.71,41.53,2.94,-82.06,43.62,57.51,1.19,2.0
2026-01-07 12:00:00,T1370,615,89.5,15.68,40.01,1.27,-82.68,53.72,64.72,1.72,0.81
2026-01-07 18:00:00,T1370,569,90.94,27.74,52.95,1.6,-60.19,46.1,40.49,0.77,2.67
2026-01-07 00:00:00,T1371,617,72.15,28.5,39.4,0.56,-69.8,58.99,59.35,0.86,0.81
2026-01-07 06:00:00,T1371,524,73.8,25.87,70.0,2.64,-69.93,59.36,56.68,1.93,0.57
2026-01-07 12:00:00,T1371,542,76.41,26.75,49.66,0.69,-85.12,45.54,54.97,1.04,3.51
2026-01-07 18:00:00,T1371,636,61.53,24.75,43.76,1.86,-82.96,48.4,38.81,1.16,0.97
2026-01-07 00:00:00,T1372,477,103.24,29.56,39.82,1.33,-81.29,58.49,43.2,2.16,2.42
2026-01-07 06:00:00,T1372,433,75.15,27.5,32.39,1.27,-72.77,34.37,47.32,1.49,0.57
2026-01-07 12:00:00,T1372,719,67.97,29.72,44.99,1.19,-68.4,65.68,68.1,2.56,2.67
2026-01-07 18:00:00,T1372,266,102.1,21.51,52.4,1.42,-77.35,59.03,56.62,0.97,2.42
2026-01-07 00:00:00,T1373,507,79.85,31.68,42.56,0.94,-85.32,61.31,45.82,3.11,2.49
2026-01-07 06:00:00,T1373,583,51.55,22.23,43.06,0.61,-71.21,44.07,74.27,0.84,2.88
2026-01-07 12:00:00,T1373,367,67.01,31.4,54.88,1.31,-76.83,42.11,50.0,2.23,2.37
2026-01-07 18:00:00,T1373,646,94.0,30.19,52.16,0.31,-85.06,40.57,47.73,3.37,3.3
2026-01-07 00:00:00,T1374,485,56.92,12.45,51.28,2.05,-69.41,55.22,44.28,1.67,2.6
2026-01-07 06:00:00,T1374,239,60.79,22.14,55.7,0.8,-61.99,54.94,46.79,1.54,1.77
2026-01-07 12:00:00,T1374,511,93.74,27.99,20.64,1.86,-78.82,53.39,58.56,0.87,0.99
2026-01-07 18:00:00,T1374,518,75.1,29.96,60.66,2.09,-67.69,40.78,61.07,2.86,0.8
2026-01-07 00:00:00,T1375,343,87.38,41.06,29.94,0.92,-83.97,47.91,78.69,1.91,1.19
2026-01-07 06:00:00,T1375,514,80.32,35.14,23.86,1.29,-80.56,53.12,60.36,1.61,1.28
2026-01-07 12:00:00,T1375,653,77.62,25.66,45.16,2.31,-82.38,48.89,34.29,1.57,2.28
2026-01-07 18:00:00,T1375,653,88.82,29.15,50.42,2.41,-57.04,48.26,44.32,0.84,0.71
2026-01-07 00:00:00,T1376,592,115.94,29.39,38.21,2.08,-76.76,67.12,54.14,1.74,0.38
2026-01-07 06:00:00,T1376,483,49.1,24.3,37.69,2.78,-67.78,46.32,55.22,2.47,0.09
2026-01-07 12:00:00,T1376,528,64.62,32.87,40.16,1.57,-69.55,66.56,60.89,2.98,1.04
2026-01-07 18:00:00,T1376,522,80.46,14.26,39.36,1.61,-99.53,35.73,55.35,0.99,1.48
2026-01-07 00:00:00,T1377,740,72.79,23.46,35.7,2.77,-78.4,60.07,51.22,1.6,2.11
2026-01-07 06:00:00,T1377,389,81.02,24.92,37.82,1.55,-58.64,60.84,47.88,2.04,2.0
2026-01-07 12:00:00,T1377,384,80.16,24.53,41.01,2.35,-86.08,27.7,67.57,0.93,2.45
2026-01-07 18:00:00,T1377,443,70.95,30.6,53.66,1.3,-66.22,46.29,64.09,1.53,1.75
2026-01-07 00:00:00,T1378,527,59.5,23.14,39.15,2.49,-84.1,54.25,44.89,0.58,2.15
2026-01-07 06:00:00,T1378,529,74.15,22.82,45.71,2.14,-86.31,58.02,63.85,2.41,1.34
2026-01-07 12:00:00,T1378,407,97.39,32.64,32.78,2.63,-81.82,64.43,58.21,1.62,0.83
2026-01-07 18:00:00,T1378,579,92.55,23.6,33.43,0.21,-67.84,35.02,41.42,0.9,1.8
2026-01-07 00:00:00,T1379,729,75.62,20.05,50.84,0.54,-83.32,51.47,71.17,2.12,3.16
2026-01-07 06:00:00,T1379,429,84.19,11.31,44.81,1.31,-65.9,48.28,59.51,1.06,2.35
2026-01-07 12:00:00,T1379,560,90.44,25.14,39.28,1.77,-78.64,46.94,60.05,2.92,1.65
2026-01-07 18:00:00,T1379,480,95.94,22.02,48.91,2.76,-71.68,64.59,52.88,1.2,1.59
2026-01-07 00:00:00,T1380,484,79.33,20.78,40.1,1.23,-69.0,57.8,51.53,0.53,1.75
2026-01-07 06:00:00,T1380,434,75.73,18.86,49.98,2.83,-81.75,28.29,33.74,2.42,0.34
2026-01-07 12:00:00,T1380,725,64.42,25.84,53.62,1.6,-76.2,40.66,60.6,2.02,1.66
2026-01-07 18:00:00,T1380,487,77.77,11.31,49.48,2.18,-79.37,61.39,46.6,2.2,0.44
2026-01-07 00:00:00,T1381,442,89.03,21.47,17.51,2.2,-77.77,47.3,61.98,1.65,1.75
2026-01-07 06:00:00,T1381,405,109.87,28.53,58.95,1.09,-77.35,44.46,47.82,0.96,2.25
2026-01-07 12:00:00,T1381,450,88.03,18.21,37.09,2.48,-69.9,49.24,49.77,0.88,1.79
2026-01-07 18:00:00,T1381,311,98.17,33.47,43.41,1.46,-70.82,53.29,61.87,0.99,2.3
2026-01-07 00:00:00,T1382,624,92.93,18.94,32.36,1.6,-68.93,45.06,50.26,2.9,1.44
2026-01-07 06:00:00,T1382,431,47.89,31.91,60.41,0.48,-84.94,75.59,66.61,0.62,1.73
2026-01-07 12:00:00,T1382,538,63.98,32.22,57.02,0.57,-70.82,42.0,52.15,1.26,1.27
2026-01-07 18:00:00,T1382,646,93.72,31.38,49.25,1.3,-64.95,62.87,37.73,2.23,1.49
2026-01-07 00:00:00,T1383,510,68.15,20.3,57.78,0.59,-71.5,41.23,63.8,0.49,0.82
2026-01-07 06:00:00,T1383,455,91.84,19.83,49.23,2.27,-73.77,48.08,61.68,0.94,0.98
2026-01-07 12:00:00,T1383,346,103.84,28.5,31.54,1.06,-73.46,49.51,59.12,1.1,2.25
2026-01-07 18:00:00,T1383,375,99.46,25.2,30.84,1.55,-81.78,56.72,68.98,0.28,1.93
2026-01-07 00:00:00,T1384,493,67.47,31.15,47.09,1.71,-69.18,54.9,79.52,2.49,0.26
2026-01-07 06:00:00,T1384,649,76.5,21.32,33.12,2.53,-85.03,50.58,66.17,1.68,0.91
2026-01-07 12:00:00,T1384,470,73.67,21.16,55.24,0.79,-73.17,61.23,43.98,1.42,1.29
2026-01-07 18:00:00,T1384,583,59.12,34.48,52.01,0.5,-80.03,57.43,65.93,0.97,1.06
2026-01-07 00:00:00,T1385,568,72.55,20.51,52.17,1.66,-54.29,35.94,38.9,0.98,2.59
2026-01-07 06:00:00,T1385,546,86.43,28.41,36.85,1.75,-71.67,62.66,55.11,1.01,1.2
2026-01-07 12:00:00,T1385,587,55.53,23.31,59.97,1.4,-61.08,64.83,60.47,1.57,2.39
2026-01-07 18:00:00,T1385,491,60.81,28.14,46.85,1.92,-68.26,57.42,52.07,0.83,1.48
2026-01-07 00:00:00,T1386,338,55.62,18.9,41.65,2.67,-65.86,46.86,59.61,0.8,1.77
2026-01-07 06:00:00,T1386,571,55.18,28.05,48.63,0.75,-61.55,56.81,50.18,1.51,1.02
2026-01-07 12:00:00,T1386,393,72.47,36.32,31.72,1.38,-81.88,47.58,64.05,1.73,1.68
2026-01-07 18:00:00,T1386,472,78.18,28.18,48.45,2.12,-72.6,44.92,67.81,0.0,1.56
2026-01-07 00:00:00,T1387,755,84.06,30.45,28.41,2.51,-60.22,56.43,56.15,0.95,1.55
2026-01-07 06:00:00,T1387,529,73.09,26.97,53.26,1.91,-77.51,53.72,49.7,2.46,1.3
2026-01-07 12:00:00,T1387,574,58.11,22.15,32.72,1.68,-79.84,60.73,67.29,1.99,0.88
2026-01-07 18:00:00,T1387,526,65.48,18.38,34.86,1.33,-78.63,44.12,53.81,2.67,2.44
2026-01-07 00:00:00,T1388,631,72.22,19.66,56.78,0.7,-79.02,58.51,51.52,2.2,0.98
2026-01-07 06:00:00,T1388,447,55.25,26.97,19.42,0.67,-69.75,57.76,51.89,1.05,0.89
2026-01-07 12:00:00,T1388,398,90.31,14.35,49.01,2.33,-77.86,59.21,57.66,2.31,3.04
2026-01-07 18:00:00,T1388,620,45.34,13.84,44.96,0.48,-72.42,48.21,69.87,1.98,0.91
2026-01-07 00:00:00,T1389,579,86.52,24.9,39.67,2.05,-75.94,59.62,53.04,1.3,2.65
2026-01-07 06:00:00,T1389,619,86.57,32.78,41.67,2.88,-65.89,29.67,50.44,0.98,1.4
2026-01-07 12:00:00,T1389,639,67.43,25.53,60.68,0.97,-82.61,46.02,32.73,0.77,0.83
2026-01-07 18:00:00,T1389,232,75.57,25.48,39.88,1.46,-87.11,74.17,52.15,2.05,2.22
2026-01-07 00:00:00,T1390,449,77.86,30.3,39.21,2.75,-79.66,68.24,65.27,1.89,1.77
2026-01-07 06:00:00,T1390,607,80.52,20.86,28.58,1.13,-68.72,44.02,34.77,1.25,2.02
2026-01-07 12:00:00,T1390,345,84.09,22.05,47.94,2.16,-64.35,70.22,63.5,1.94,0.46
2026-01-07 18:00:00,T1390,392,110.91,25.36,41.92,0.77,-69.31,51.09,45.38,1.14,1.61
2026-01-07 00:00:00,T1391,612,70.24,32.8,49.18,1.43,-80.94,61.78,65.13,1.96,1.73
2026-01-07 06:00:00,T1391,410,72.88,22.34,31.76,1.77,-75.62,52.42,68.01,0.26,1.39
2026-01-07 12:00:00,T1391,459,94.84,17.53,44.83,1.38,-80.04,53.86,54.0,0.86,0.8
2026-01-07 18:00:00,T1391,345,80.86,25.8,33.46,2.18,-84.68,41.63,59.32,2.3,2.33
2026-01-07 00:00:00,T1392,577,49.71,24.13,33.32,1.68,-91.86,43.07,46.19,1.67,1.52
2026-01-07 06:00:00,T1392,255,70.21,28.16,34.94,2.53,-60.4,42.33,55.82,2.85,1.82
2026-01-07 12:00:00,T1392,562,64.84,28.27,38.85,2.06,-78.4,48.17,47.68,0.38,1.69
2026-01-07 18:00:00,T1392,429,76.65,30.83,33.23,1.57,-57.53,37.98,28.64,2.85,1.76
2026-01-07 00:00:00,T1393,572,85.2,17.99,39.74,1.47,-93.37,64.64,56.73,1.83,0.97
2026-01-07 06:00:00,T1393,292,114.12,25.8,55.24,1.86,-70.09,63.57,41.13,0.57,0.29
2026-01-07 12:00:00,T1393,461,91.39,20.68,47.05,2.15,-100.03,53.28,78.66,1.19,1.25
2026-01-07 18:00:00,T1393,372,85.61,32.76,41.7,0.6,-66.75,41.77,55.5,2.68,1.62
2026-01-07 00:00:00,T1394,624,93.02,21.29,22.34,2.63,-80.24,62.33,59.68,1.93,0.9
2026-01-07 06:00:00,T1394,363,62.43,28.1,35.34,2.66,-56.67,45.76,49.25,2.76,0.65
2026-01-07 12:00:00,T1394,557,121.3,27.15,46.62,1.58,-68.48,32.68,64.35,0.65,0.77
2026-01-07 18:00:00,T1394,398,76.95,18.7,43.2,1.61,-64.9,40.41,62.06,1.07,1.35
2026-01-07 00:00:00,T1395,540,93.86,26.75,44.4,1.09,-83.37,74.32,57.11,2.37,1.64
2026-01-07 06:00:00,T1395,315,104.53,18.57,48.56,0.0,-67.99,52.36,48.94,2.2,1.45
2026-01-07 12:00:00,T1395,461,88.09,20.81,37.9,1.62,-78.29,60.3,64.54,2.69,1.62
2026-01-07 18:00:00,T1395,508,59.79,24.69,23.2,1.81,-84.26,23.95,51.95,1.47,0.61
2026-01-07 00:00:00,T1396,592,40.33,38.8,49.12,0.69,-82.42,48.66,51.26,1.08,1.88
2026-01-07 06:00:00,T1396,657,63.44,20.32,41.55,2.08,-73.93,53.44,58.44,1.22,2.83
2026-01-07 12:00:00,T1396,603,54.65,36.66,33.14,1.87,-79.06,80.73,57.4,1.05,2.03
2026-01-07 18:00:00,T1396,393,74.98,36.92,38.68,2.68,-79.42,55.6,55.84,1.34,2.82
2026-01-07 00:00:00,T1397,336,76.61,18.63,33.21,0.93,-69.11,30.11,59.31,1.05,2.39
2026-01-07 06:00:00,T1397,462,78.56,25.95,42.0,0.69,-72.98,50.38,61.08,1.25,0.67
2026-01-07 12:00:00,T1397,369,80.25,19.81,44.93,2.41,-85.64,41.09,64.49,0.03,1.81
2026-01-07 18:00:00,T1397,671,90.82,21.04,53.62,1.47,-71.92,74.68,66.73,0.0,1.72
2026-01-07 00:00:00,T1398,430,61.89,21.11,52.56,1.69,-73.53,80.32,53.63,1.53,0.24
2026-01-07 06:00:00,T1398,563,88.1,31.65,34.05,1.23,-78.92,55.24,57.43,1.44,1.4
2026-01-07 12:00:00,T1398,462,80.94,19.89,35.75,1.59,-76.5,54.67,40.57,1.59,1.08
2026-01-07 18:00:00,T1398,633,60.92,25.46,50.14,0.75,-69.31,48.21,65.28,2.03,0.41
2026-01-07 00:00:00,T1399,458,97.18,28.59,47.36,1.21,-67.11,36.11,59.1,1.31,1.95
2026-01-07 06:00:00,T1399,839,109.55,22.27,56.24,1.35,-89.3,39.58,52.2,1.68,1.09
2026-01-07 12:00:00,T1399,605,63.93,29.87,37.89,0.91,-84.85,47.62,52.83,2.76,1.39
2026-01-07 18:00:00,T1399,753,75.18,25.77,34.96,1.34,-93.16,34.58,62.31,3.29,1.03
2026-01-07 00:00:00,T1400,601,69.58,22.03,48.45,0.62,-68.08,66.77,54.28,1.49,0.0
2026-01-07 06:00:00,T1400,491,75.09,17.25,54.69,0.33,-68.59,46.69,72.73,2.77,2.16
2026-01-07 12:00:00,T1400,684,85.44,36.4,41.25,2.04,-72.51,56.5,47.69,1.16,1.51
2026-01-07 18:00:00,T1400,509,89.09,27.28,37.6,0.93,-74.5,49.0,28.71,1.59,1.79
2026-01-07 00:00:00,T1401,587,83.7,24.65,42.32,3.04,-79.3,48.53,50.33,0.73,1.92
2026-01-07 06:00:00,T1401,368,83.04,30.33,36.15,0.92,-63.17,66.51,52.56,2.06,1.57
2026-01-07 12:00:00,T1401,143,112.5,23.94,54.58,2.85,-73.59,61.84,48.54,1.92,1.86
2026-01-07 18:00:00,T1401,364,89.56,17.37,46.76,2.34,-70.03,55.2,40.62,1.48,0.26
2026-01-07 00:00:00,T1402,489,63.19,35.99,35.21,2.45,-63.98,20.77,67.95,1.7,0.63
2026-01-07 06:00:00,T1402,479,70.63,19.0,52.74,1.09,-69.46,49.3,53.52,0.45,1.11
2026-01-07 12:00:00,T1402,236,112.9,20.37,27.54,1.64,-74.32,47.94,65.11,1.67,1.62
2026-01-07 18:00:00,T1402,562,75.61,15.57,47.77,1.5,-68.55,52.83,49.76,1.71,1.8
2026-01-07 00:00:00,T1403,604,108.43,17.14,53.22,0.57,-77.36,42.49,48.67,1.37,2.48
2026-01-07 06:00:00,T1403,230,67.96,24.61,42.92,0.0,-73.82,36.81,60.13,1.59,1.98
2026-01-07 12:00:00,T1403,554,69.98,28.43,57.94,1.89,-79.57,33.63,33.48,0.63,2.76
2026-01-07 18:00:00,T1403,405,89.3,19.61,41.33,0.68,-75.67,54.16,45.32,1.42,2.28
2026-01-07 00:00:00,T1404,615,90.68,25.47,86.95,2.86,-76.81,45.47,71.62,3.33,3.38
2026-01-07 06:00:00,T1404,181,61.81,28.48,57.48,3.1,-81.36,67.45,79.3,2.02,3.22
2026-01-07 12:00:00,T1404,485,64.29,27.29,69.49,2.45,-78.89,47.06,72.28,2.31,2.07
2026-01-07 18:00:00,T1404,616,46.97,24.87,72.3,2.29,-82.79,54.72,61.99,2.7,2.38
2026-01-07 00:00:00,T1405,398,99.53,29.84,39.83,0.61,-59.11,66.23,50.11,2.82,0.73
2026-01-07 06:00:00,T1405,351,103.94,22.8,49.49,1.15,-72.13,46.96,64.2,1.76,1.41
2026-01-07 12:00:00,T1405,547,100.07,30.5,59.4,1.64,-60.49,42.91,80.26,1.27,1.44
2026-01-07 18:00:00,T1405,676,78.5,18.95,51.51,1.82,-72.47,68.42,41.09,2.05,1.59
2026-01-07 00:00:00,T1406,387,111.9,23.77,35.04,1.88,-76.95,22.73,52.32,3.22,1.25
2026-01-07 06:00:00,T1406,409,93.43,27.44,42.86,0.18,-89.06,41.45,62.61,1.82,1.18
2026-01-07 12:00:00,T1406,707,54.95,24.88,37.0,1.39,-91.13,37.0,60.24,2.38,1.4
2026-01-07 18:00:00,T1406,395,73.66,20.32,44.64,1.3,-77.7,53.16,61.51,1.36,1.25
2026-01-07 00:00:00,T1407,467,107.44,21.06,37.15,0.21,-78.81,46.93,65.51,2.83,1.39
